label,파종기,정식기,초장,생과중,성숙기..착색기.,개화기,착과형태,과폭,과장,천립중,주경장,엽장,엽폭,과실.속살의.두께,과실.심실의.수,절간장
1,312,429,153.3,1.9,726,617,1,1.1,3.5,NA,40.7,27.7,13.7,1.2,NA,8.8
2,402,514,75.3,1.6,817,627,2,15,43.4,NA,NA,NA,NA,NA,NA,NA
2,312,429,118.3,NA,NA,617,2,NA,NA,NA,24.5,15.7,9.5,NA,NA,11
1,402,514,50.3,0.8,807,623,1,13.4,17.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,131.7,1.3,725,617,1,1.2,1.6,NA,32.7,24.2,9.7,0.5,NA,7.7
1,402,514,74.6,0.7,807,623,1,9.6,25.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,151.7,0.9,723,617,1,0.7,2.4,NA,44.7,22.2,9.3,0.4,NA,9
1,402,514,60.3,3.7,809,621,2,14,80.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,120,NA,730,617,1,NA,NA,NA,31,12.3,4.7,NA,NA,9.5
1,402,514,81,2.2,814,625,1,12.8,35.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,176.7,2.1,724,617,1,1.1,3.2,NA,47.3,23.2,11.7,0.4,NA,10.7
1,306,508,210,4.6,810,618,3,1.9,4.4,NA,NA,NA,NA,1.1,NA,NA
1,402,514,71,3.8,817,630,2,17.8,47.8,NA,NA,NA,NA,NA,NA,NA
2,312,429,143.3,NA,NA,626,NA,NA,NA,NA,48.8,23,12.4,NA,NA,10.2
2,402,514,70.3,3.2,814,625,2,16,56,NA,NA,NA,NA,NA,NA,NA
1,312,429,131.7,2.1,726,617,1,1.1,4.9,NA,43,27.2,13.2,0.7,NA,9
1,402,514,36.4,1.5,815,619,1,11.4,29.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,136.7,0.7,723,610,1,0.8,2.7,NA,31.5,23.4,11.6,0.6,NA,9.7
1,402,514,60.3,4.8,817,627,2,19,47.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,128.3,2.3,723,624,1,1.4,3.4,NA,36,26,12,0.7,NA,10.7
1,402,514,54,2.1,807,623,1,12.6,31.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,113.3,NA,727,620,1,NA,NA,NA,32.5,15.8,8,NA,NA,9.8
1,402,514,65.3,2.6,808,620,2,12.6,53.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,118.3,NA,725,610,1,NA,NA,NA,33,20,9.3,NA,NA,10.8
1,306,508,210,2.2,830,627,3,1.7,2.4,NA,NA,NA,NA,1.5,NA,NA
1,402,514,70,4.1,809,621,2,20.6,33.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,131.7,NA,NA,617,2,NA,NA,NA,40.7,21.4,12.3,NA,NA,8.5
1,402,514,56.3,8.7,808,620,2,26.6,72.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,150,7.2,726,620,2,2.6,6.2,NA,46,26,15.6,1.2,NA,11.2
1,402,514,45.6,26,730,611,2,46,44,NA,NA,NA,NA,NA,NA,NA
1,402,514,60.3,10.6,730,612,2,21,102,NA,NA,NA,NA,NA,NA,NA
1,402,514,62.3,10.8,815,619,2,32,31,NA,NA,NA,NA,NA,NA,NA
1,402,514,39,11.4,817,630,2,21,91.8,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,0.2,814,627,1,0.3,1.4,NA,NA,NA,NA,0.5,NA,NA
1,402,514,70.6,0.3,814,625,1,6.6,18,NA,NA,NA,NA,NA,NA,NA
1,402,514,73.6,7.1,806,616,2,18.8,86.8,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,10.3,814,627,2,2.7,4.5,NA,NA,NA,NA,2,NA,NA
1,402,514,93.3,14.2,814,625,2,36.8,49.6,NA,NA,NA,NA,NA,NA,NA
1,306,508,175,8.3,802,627,2,2.4,4.8,NA,NA,NA,NA,1.6,NA,NA
1,402,514,46.6,6,806,621,2,25.6,43.8,NA,NA,NA,NA,NA,NA,NA
3,402,514,74.6,6.2,810,622,2,27,38,NA,NA,NA,NA,NA,NA,NA
2,306,508,210,5.6,814,627,2,2.3,4.7,NA,NA,NA,NA,0.9,NA,NA
1,402,514,71,6.8,807,623,2,26.4,60,NA,NA,NA,NA,NA,NA,NA
2,306,508,210,3.7,823,615,2,2.6,1.8,NA,NA,NA,NA,1.8,NA,NA
1,402,514,43,5.4,808,620,1,29.2,18.4,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,3,814,627,1,2.1,1.6,NA,NA,NA,NA,1.4,NA,NA
1,402,514,47.6,2.5,807,623,2,19.6,17.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,63,14.3,805,620,2,28.4,68,NA,NA,NA,NA,NA,NA,NA
1,402,514,75,2.8,809,621,2,20.6,24.8,NA,NA,NA,NA,NA,NA,NA
1,402,514,49.3,15.4,810,622,2,31.2,69,NA,NA,NA,NA,NA,NA,NA
3,402,514,68,12.6,814,625,2,28.6,72,NA,NA,NA,NA,NA,NA,NA
2,402,514,64,1.5,807,623,1,9.2,59.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,151.7,NA,NA,610,2,NA,NA,NA,34.5,20.7,9.7,NA,NA,9.3
3,306,508,175,8.2,823,627,1,3.2,2.2,NA,NA,NA,NA,2.7,NA,NA
3,402,514,55,10.7,809,621,2,35.2,41,NA,NA,NA,NA,NA,NA,NA
2,402,514,67,12.8,809,621,2,39.8,27,NA,NA,NA,NA,NA,NA,NA
1,402,514,52.3,2.5,806,615,2,15.4,32.8,NA,NA,NA,NA,NA,NA,NA
1,402,514,26.6,0.6,803,617,1,9.4,16.6,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,3.6,814,627,2,2,2.6,NA,NA,NA,NA,1.8,NA,NA
1,402,514,55.3,7.2,806,615,2,25.8,35.6,NA,NA,NA,NA,NA,NA,NA
2,402,514,57.3,11.4,803,617,2,34.8,46.4,NA,NA,NA,NA,NA,NA,NA
2,306,508,210,4.4,823,618,1,1.6,6.9,NA,NA,NA,NA,1.4,NA,NA
1,402,514,55,6,806,615,2,20,81.6,NA,NA,NA,NA,NA,NA,NA
2,306,508,210,5.6,823,618,2,2,5.8,NA,NA,NA,NA,1,NA,NA
1,402,514,61,4.2,730,610,2,19,84.2,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,1.2,830,627,1,1,2.6,NA,NA,NA,NA,1.1,NA,NA
1,402,514,62.3,1.6,811,623,1,13.4,32.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,161.7,1.5,726,613,1,1,3.2,NA,27.3,28.5,13.7,0.8,NA,12.3
1,402,514,66,1.1,805,620,1,10.2,44.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,140,NA,NA,610,NA,NA,NA,NA,29,18,7.3,NA,NA,11.3
2,306,508,210,1.2,814,627,1,1.3,2.3,NA,NA,NA,NA,1.2,NA,NA
3,402,514,50.6,3.2,805,620,1,25,28.8,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,2.5,814,702,1,1.6,3.1,NA,NA,NA,NA,1.6,NA,NA
1,402,514,77.3,5,814,626,2,21,36.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,121.7,NA,803,624,1,NA,NA,NA,41.7,26,13.6,NA,NA,8.8
1,402,514,62.6,2.3,814,626,1,17.4,19.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,170,NA,NA,617,1,NA,NA,NA,36.3,25.3,14.7,NA,NA,11.2
1,306,508,210,3.8,823,627,1,2.1,4.1,NA,NA,NA,NA,1.4,NA,NA
1,402,514,68.6,6,811,623,2,27,45.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,46,11.6,718,602,2,21,97.8,NA,NA,NA,NA,NA,NA,NA
1,306,508,210,0.7,823,627,1,0.7,2.5,NA,NA,NA,NA,0.6,NA,NA
1,402,514,81.3,0.7,806,621,1,9.2,27,NA,NA,NA,NA,NA,NA,NA
1,312,429,138.3,0.6,729,624,1,0.7,2.1,NA,47.3,28.3,12.2,0.1,NA,10.8
1,306,508,210,2.5,823,627,3,1.4,3.7,NA,NA,NA,NA,1.6,NA,NA
1,402,514,56.3,3.2,814,624,2,18,33.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,143.3,1.4,730,620,1,1.1,2.2,NA,35.3,21.7,13.2,0.1,NA,10
1,306,508,210,0.7,823,627,1,0.8,2.4,NA,NA,NA,NA,1.1,NA,NA
2,402,514,73,0.8,814,625,1,10.4,24,NA,NA,NA,NA,NA,NA,NA
1,312,429,158.3,NA,NA,624,NA,NA,NA,NA,44.8,27.2,12.5,NA,NA,10.5
1,306,508,210,1.3,823,627,1,1,2.6,NA,NA,NA,NA,1,NA,NA
1,402,514,66.3,1.3,811,623,1,12.2,29.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,145,1,725,617,1,0.9,2,NA,35,23.7,11.7,0.5,NA,9.5
1,306,508,210,0.8,823,627,1,0.5,3,NA,NA,NA,NA,0.8,NA,NA
1,402,514,54.3,0.7,806,615,1,17.8,28.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,141.7,NA,725,613,1,NA,NA,NA,35.3,21.8,10.2,NA,NA,9.2
1,306,508,210,1,830,627,1,0.5,1.7,NA,NA,NA,NA,0.4,NA,NA
1,402,514,74,0.3,814,625,1,5.9,19.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,191.7,NA,728,613,1,NA,NA,NA,40.8,23.7,12.7,NA,NA,13.5
1,306,508,210,0.4,823,627,1,0.5,1.7,NA,NA,NA,NA,1,NA,NA
1,402,514,73.3,0.3,814,625,1,7,18,NA,NA,NA,NA,NA,NA,NA
1,312,429,172.3,0.2,730,617,1,0.5,1.5,NA,42.7,23.7,11.8,0.4,NA,11.7
1,402,514,35,25,810,620,1,146.8,176.2,NA,NA,NA,NA,NA,NA,NA
1,306,508,175,0.9,823,627,1,0.8,2.3,NA,NA,NA,NA,0.5,NA,NA
2,402,514,53.3,1.2,809,621,2,11.4,25.6,NA,NA,NA,NA,NA,NA,NA
1,312,429,118.3,NA,NA,624,1,NA,NA,NA,28,21.3,10.2,NA,NA,8.2
1,402,514,53,13.1,725,611,2,35.2,37.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,52.6,4,814,618,2,16,44.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,66.3,4,730,612,2,19.2,82.6,NA,NA,NA,NA,NA,NA,NA
1,402,514,83.6,18.2,817,627,2,28.4,114.4,NA,NA,NA,NA,NA,NA,NA
2,402,514,68.6,4.5,722,605,2,16.8,62.4,NA,NA,NA,NA,NA,NA,NA
1,402,514,55.6,11,718,602,2,19,102.4,NA,NA,NA,NA,NA,NA,NA
2,402,514,54.6,35.8,815,701,2,57.8,44.2,NA,NA,NA,NA,NA,NA,NA
2,402,514,79,6.2,730,611,2,10.6,103.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,58.6,5.4,801,615,1,12,71,NA,NA,NA,NA,NA,NA,NA
1,402,514,55.3,6.1,728,604,2,14.8,76,NA,NA,NA,NA,NA,NA,NA
1,402,514,45.6,8.1,811,623,2,28.6,40,NA,NA,NA,NA,NA,NA,NA
1,402,514,57.6,2.3,810,620,2,27,106,NA,NA,NA,NA,NA,NA,NA
1,402,514,89,10.4,810,620,2,138,168,NA,NA,NA,NA,NA,NA,NA
1,402,514,63.6,33,722,605,2,146,229,NA,NA,NA,NA,NA,NA,NA
1,402,514,44,1.5,807,623,1,9.6,32.6,NA,NA,NA,NA,NA,NA,NA
1,402,514,62.6,1.1,807,623,1,12.4,29.2,NA,NA,NA,NA,NA,NA,NA
3,402,514,58.6,13.2,808,620,2,30.8,68.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,57.3,3.7,729,610,2,16,68.4,NA,NA,NA,NA,NA,NA,NA
1,402,514,69.3,0.4,809,621,1,6,19.4,NA,NA,NA,NA,NA,NA,NA
4,402,514,42.6,9.8,813,703,2,25.2,39,NA,NA,NA,NA,NA,NA,NA
1,402,514,40.3,5.5,805,620,2,32.6,33.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,49.6,14.2,811,623,2,32.3,52.2,NA,NA,NA,NA,NA,NA,NA
2,402,514,71.6,1.1,805,621,2,11,26.4,NA,NA,NA,NA,NA,NA,NA
2,402,514,46.3,3.2,810,627,2,13,43.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,47.3,5.3,809,621,2,21.2,51.2,NA,NA,NA,NA,NA,NA,NA
1,402,514,67.3,2.6,810,620,2,11,52.6,NA,NA,NA,NA,NA,NA,NA
2,402,514,54,8.3,730,619,2,31.2,38.4,NA,NA,NA,NA,NA,NA,NA
1,402,514,25,5.6,805,620,2,32.2,21.8,NA,NA,NA,NA,NA,NA,NA
1,402,514,45.6,5.6,808,620,2,32.6,27,NA,NA,NA,NA,NA,NA,NA
1,402,514,54,17.4,718,530,2,25.8,137.8,NA,NA,NA,NA,NA,NA,NA
1,402,514,38,2.5,807,619,2,14,39,NA,NA,NA,NA,NA,NA,NA
1,402,514,50,1.6,811,623,1,16.6,13.8,NA,NA,NA,NA,NA,NA,NA
1,402,514,43.3,2,722,605,2,14.8,23.6,NA,NA,NA,NA,NA,NA,NA
1,402,514,40.6,6.5,730,610,2,25.6,34.6,NA,NA,NA,NA,NA,NA,NA
1,402,514,49,10.6,803,617,2,28,49,NA,NA,NA,NA,NA,NA,NA
1,402,514,74.6,7.3,810,620,2,141,138,NA,NA,NA,NA,NA,NA,NA
1,402,514,51.6,1.4,813,624,1,9.2,33.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,122.3,0.8,726,620,1,0.9,1.6,NA,35.7,21.7,9.8,0.4,NA,8.3
1,402,514,67,2.1,803,618,1,13.6,38.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,141.7,2.2,726,617,1,1.2,3.3,NA,54.3,20.2,9.7,0.8,NA,9.3
1,402,514,74.6,0.7,813,620,1,6.6,33.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,157.3,1.5,725,617,1,1,2.6,NA,42.5,19.7,9.3,0.3,NA,9.5
1,402,514,51,0.5,815,623,1,6.4,19.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,93.3,0.5,723,610,1,0.6,1.9,NA,22.5,22.3,10.5,0.2,NA,8.7
1,402,514,53,8.6,801,610,2,19.6,118,NA,NA,NA,NA,NA,NA,NA
1,312,429,91.7,NA,727,603,2,NA,NA,NA,25.3,13,6.6,NA,NA,6.8
2,402,514,46.3,12.2,801,617,2,29.8,45,NA,NA,NA,NA,NA,NA,NA
4,312,429,118.3,8,726,603,2,2.6,3.9,NA,12.7,17.8,9.5,1.6,NA,8.5
3,402,514,71.3,8.9,815,623,2,18.4,81,NA,NA,NA,NA,NA,NA,NA
4,312,429,115,NA,NA,620,2,NA,NA,NA,40,16.8,9.3,NA,NA,8.7
3,402,514,42.3,22,807,620,2,41.4,36.6,NA,NA,NA,NA,NA,NA,NA
1,402,514,49.6,23,808,620,2,152.6,156.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,76.5,NA,NA,613,2,NA,NA,NA,27.3,22.5,14.7,NA,NA,7.7
1,402,514,59.3,0.4,809,621,1,7.6,25.4,NA,NA,NA,NA,NA,NA,NA
1,312,429,111.7,0.3,725,617,1,0.4,2,NA,31,19.7,8.3,0.1,NA,8.7
2,402,514,62,0.5,808,620,1,6,24,NA,NA,NA,NA,NA,NA,NA
1,312,429,111.7,0.3,725,617,1,0.7,2.2,NA,31,16.1,10.1,0.2,NA,8.3
1,402,514,54,0.6,811,622,1,8.4,27,NA,NA,NA,NA,NA,NA,NA
1,312,429,104,0.5,725,617,1,0.6,2.2,NA,25,19.2,8.7,0.4,NA,6.7
1,402,514,60.6,1.7,814,625,1,16,15.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,140,1.6,724,613,1,1.4,1.4,NA,32.3,19.2,9.6,0.7,NA,9.8
2,402,514,37,0.8,807,620,1,8.2,24.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,93.3,0.4,725,607,1,0.5,1.5,NA,19.8,16.7,8,0.5,NA,6
1,402,514,39.6,0.7,809,621,1,10.4,10.8,NA,NA,NA,NA,NA,NA,NA
1,312,429,105,0.7,726,617,1,1,1,NA,29,15.8,8.5,0.1,NA,7.8
2,402,514,57,4.8,814,627,2,18,58.2,NA,NA,NA,NA,NA,NA,NA
1,312,429,98.3,2.5,723,620,1,1.4,4.5,NA,30.7,20.8,11.5,1.1,NA,5.5
2,306,508,210,2,802,618,2,1.2,4.2,NA,NA,NA,NA,1,NA,NA
3,402,514,43.3,5.1,803,618,2,20.2,43.8,NA,NA,NA,NA,NA,NA,NA
2,NA,NA,120,27.1,NA,NA,2,NA,9.1,5.7,27.4,NA,NA,2.19,NA,NA
1,321,510,93.3,6.42,713,616,2,2.24,3.9,NA,NA,NA,NA,NA,NA,NA
1,321,510,88.3,21.74,713,619,2,2.46,11.54,NA,NA,NA,NA,NA,NA,NA
1,312,429,163.3,3.1,723,607,3,1.2,4.6,NA,51,27.2,14.7,0.5,NA,9
1,312,429,155,3.3,725,624,3,1.3,5.7,NA,56.7,31.5,17.2,0.9,NA,10.5
2,127,NA,NA,8.1,NA,NA,2,NA,12,NA,14,NA,NA,NA,2,NA
2,127,NA,NA,6.8,NA,NA,2,NA,10,NA,28,NA,NA,NA,2,NA
2,127,NA,NA,6.2,NA,NA,2,NA,10.2,NA,31,NA,NA,NA,2,NA
2,127,NA,NA,9.4,NA,NA,2,NA,12,NA,40,NA,NA,NA,3,NA
2,127,NA,NA,7.8,NA,NA,2,NA,12.2,NA,20,NA,NA,NA,2.5,NA
2,127,NA,NA,6.4,NA,NA,2,NA,10.6,NA,24,NA,NA,NA,3,NA
2,127,NA,NA,7,NA,NA,2,NA,11,NA,25,NA,NA,NA,2,NA
2,127,NA,NA,10.6,NA,NA,2,NA,10,NA,26,NA,NA,NA,2,NA
2,127,NA,NA,7.5,NA,NA,2,NA,9.5,NA,25,NA,NA,NA,2,NA
2,127,NA,NA,8.4,NA,NA,2,NA,8.6,NA,27,NA,NA,NA,2,NA
2,127,NA,NA,8.4,NA,NA,2,NA,8.5,NA,20,NA,NA,NA,2.5,NA
2,127,NA,NA,6.6,NA,NA,2,NA,10.5,NA,20,NA,NA,NA,2,NA
2,127,NA,NA,7.6,NA,NA,2,NA,11,NA,31,NA,NA,NA,2,NA
2,127,NA,NA,6.4,NA,NA,2,NA,11,NA,35,NA,NA,NA,2,NA
2,127,NA,NA,6.7,NA,NA,2,NA,12,NA,40,NA,NA,NA,2,NA
2,127,NA,NA,8.6,NA,NA,2,NA,10,NA,37,NA,NA,NA,2.5,NA
2,127,NA,NA,8.5,NA,NA,2,NA,10.5,NA,37,NA,NA,NA,3,NA
2,302,NA,NA,4.4,NA,NA,2,NA,11.9,NA,22,NA,NA,NA,2,NA
4,302,NA,NA,12.6,NA,NA,2,NA,6.5,NA,14,NA,NA,NA,2,NA
1,302,NA,NA,29.5,NA,NA,2,NA,7.5,NA,14,NA,NA,NA,2,NA
1,302,NA,NA,9.1,NA,NA,2,NA,9.8,NA,34,NA,NA,NA,2,NA
2,302,NA,NA,3.8,NA,NA,2,NA,4.9,NA,22,NA,NA,NA,2,NA
2,302,NA,NA,1.6,NA,NA,2,NA,4.5,NA,25,NA,NA,NA,2,NA
2,302,NA,NA,16.7,NA,NA,2,NA,10.4,NA,22,NA,NA,NA,2,NA
1,302,NA,NA,13.3,NA,NA,2,NA,11.2,NA,23,NA,NA,NA,2,NA
2,302,NA,NA,10,NA,NA,2,NA,11.5,NA,34,NA,NA,NA,2,NA
1,302,NA,NA,24,NA,NA,2,NA,11.9,NA,18,NA,NA,NA,2,NA
1,302,NA,NA,14.3,NA,NA,2,NA,10.2,NA,20,NA,NA,NA,2,NA
1,302,NA,NA,14.4,NA,NA,2,NA,10.1,NA,43,NA,NA,NA,2,NA
1,302,NA,NA,8.4,NA,NA,2,NA,10.3,NA,21,NA,NA,NA,2,NA
2,302,NA,NA,5.3,NA,NA,2,NA,4.9,NA,47,NA,NA,NA,2,NA
2,302,NA,NA,14.8,NA,NA,2,NA,11.8,NA,20,NA,NA,NA,2,NA
1,302,NA,NA,23.7,NA,NA,2,NA,13.3,NA,22,NA,NA,NA,2,NA
1,302,NA,NA,21.3,NA,NA,2,NA,14.7,NA,25,NA,NA,NA,2,NA
3,302,NA,NA,22.1,NA,NA,2,NA,12.2,NA,24,NA,NA,NA,2,NA
1,302,NA,NA,12.1,NA,NA,2,NA,13.9,NA,23,NA,NA,NA,2,NA
1,302,NA,NA,9.5,NA,NA,2,NA,15.3,NA,21,NA,NA,NA,2,NA
1,302,NA,NA,8.4,NA,NA,2,NA,14,NA,21,NA,NA,NA,2,NA
2,302,NA,NA,16.4,NA,NA,2,NA,12.4,NA,16,NA,NA,NA,2,NA
1,302,NA,NA,15.4,NA,NA,2,NA,12.5,NA,18,NA,NA,NA,2,NA
1,302,NA,NA,25.7,NA,NA,2,NA,15.8,NA,30,NA,NA,NA,2,NA
1,302,NA,NA,24.5,NA,NA,2,NA,12.8,NA,26,NA,NA,NA,2,NA
1,302,NA,NA,12.1,NA,NA,2,NA,11.6,NA,22,NA,NA,NA,2,NA
1,302,NA,NA,15.5,NA,NA,2,NA,11.1,NA,31,NA,NA,NA,2,NA
1,302,NA,NA,21.1,NA,NA,2,NA,17.2,NA,25,NA,NA,NA,2,NA
1,302,NA,NA,15.6,NA,NA,2,NA,12.1,NA,31,NA,NA,NA,2,NA
1,302,NA,NA,15.5,NA,NA,2,NA,12.9,NA,24,NA,NA,NA,2,NA
1,302,NA,NA,21.9,NA,NA,2,NA,12.9,NA,26,NA,NA,NA,2,NA
1,302,NA,NA,15.5,NA,NA,2,NA,11.8,NA,38,NA,NA,NA,2,NA
4,302,NA,NA,10.1,NA,NA,2,NA,11.7,NA,35,NA,NA,NA,2,NA
1,302,NA,NA,13.7,NA,NA,2,NA,11,NA,25,NA,NA,NA,2,NA
1,302,NA,NA,15.4,NA,NA,2,NA,12.4,NA,22,NA,NA,NA,2,NA
2,302,NA,NA,12.2,NA,NA,2,NA,9.2,NA,32,NA,NA,NA,2,NA
1,302,NA,NA,17.8,NA,NA,2,NA,15.2,NA,24,NA,NA,NA,2,NA
1,302,NA,NA,18,NA,NA,2,NA,10.7,NA,19,NA,NA,NA,2,NA
1,302,NA,NA,14.6,NA,NA,2,NA,12.3,NA,22,NA,NA,NA,2,NA
1,302,NA,NA,21.2,NA,NA,2,NA,16.8,NA,29,NA,NA,NA,2,NA
1,302,NA,NA,54,NA,NA,2,NA,16.2,NA,32,NA,NA,NA,2,NA
1,302,NA,NA,22.1,NA,NA,2,NA,17.2,NA,23,NA,NA,NA,2,NA
2,302,NA,NA,14.2,NA,NA,2,NA,12.6,NA,23,NA,NA,NA,2,NA
1,302,NA,NA,10.1,NA,NA,2,NA,9.2,NA,21,NA,NA,NA,2,NA
1,302,NA,NA,24.2,NA,NA,2,NA,11.8,NA,18,NA,NA,NA,2,NA
1,302,NA,NA,53.5,NA,NA,2,NA,11.3,NA,23,NA,NA,NA,2,NA
1,302,NA,NA,17.5,NA,NA,2,NA,10.3,NA,25,NA,NA,NA,2,NA
1,302,NA,NA,9.1,NA,NA,4,NA,9.1,NA,20,NA,NA,NA,2,NA
1,302,NA,NA,2.8,NA,NA,4,NA,7.9,NA,43,NA,NA,NA,2,NA
2,302,NA,NA,2.4,NA,NA,2,NA,12.4,NA,34,NA,NA,NA,2,NA
1,302,NA,NA,3.4,NA,NA,2,NA,12.2,NA,20,NA,NA,NA,2,NA
1,312,429,128.3,3.1,715,527,2,0.7,10.2,NA,15.3,13.7,5.2,0.8,NA,8.3
1,302,NA,NA,12.1,NA,NA,4,NA,7.3,NA,22,NA,NA,NA,2,NA
2,302,NA,NA,5.4,NA,NA,4,NA,13.5,NA,20,NA,NA,NA,2,NA
1,312,429,130.7,7.5,715,524,2,1.2,12.1,NA,17,14.2,4.6,1.1,NA,9.7
2,302,NA,NA,13.9,NA,NA,2,NA,15,NA,21,NA,NA,NA,2,NA
2,302,NA,NA,13.9,NA,NA,2,NA,12.3,NA,23,NA,NA,NA,2,NA
1,302,NA,NA,9.9,NA,NA,4,NA,7.2,NA,17,NA,NA,NA,2,NA
2,302,NA,NA,10.8,NA,NA,2,NA,11,NA,14,NA,NA,NA,2,NA
1,302,NA,NA,12.6,NA,NA,2,NA,11.6,NA,23,NA,NA,NA,2,NA
2,302,NA,NA,13.1,NA,NA,2,NA,14.9,NA,26,NA,NA,NA,2,NA
1,302,NA,NA,15.2,NA,NA,2,NA,13.3,NA,22,NA,NA,NA,2,NA
1,302,NA,NA,14,NA,NA,2,NA,12.1,NA,22,NA,NA,NA,2,NA
1,302,NA,NA,22.4,NA,NA,2,NA,12.7,NA,19,NA,NA,NA,2,NA
1,302,NA,NA,25.5,NA,NA,2,NA,14.6,NA,23,NA,NA,NA,2,NA
1,302,NA,NA,18.1,NA,NA,2,NA,13,NA,23,NA,NA,NA,2,NA
1,302,NA,NA,10.5,NA,NA,2,NA,12.4,NA,24,NA,NA,NA,2,NA
1,302,NA,NA,24.2,NA,NA,2,NA,12.3,NA,22,NA,NA,NA,2,NA
2,215,NA,114,13.8,NA,NA,2,NA,6.7,6.2,15.8,NA,NA,1.84,NA,NA
2,215,NA,129.6,10.2,NA,NA,2,NA,7.3,6.7,17.2,NA,NA,2.02,NA,NA
2,215,NA,183.6,18.8,NA,NA,2,NA,10,7.1,28,NA,NA,2.24,NA,NA
2,215,NA,181,12.8,NA,NA,2,NA,11.9,5.5,29.2,NA,NA,1.8,NA,NA
3,215,NA,156.6,11.4,NA,NA,2,NA,11.9,6.1,19.4,NA,NA,1.6,NA,NA
3,215,NA,170.6,12,NA,NA,2,NA,13.7,7.4,21.2,NA,NA,1.88,NA,NA
2,215,NA,113,63.2,NA,NA,2,NA,10.4,5.6,24.2,NA,NA,3.58,NA,NA
2,215,NA,56.4,81,NA,NA,2,NA,6,4.8,15.8,NA,NA,4.06,NA,NA
2,215,NA,63.2,112.4,NA,NA,2,NA,6.9,5.2,17.4,NA,NA,4.48,NA,NA
2,215,NA,137,93,NA,NA,2,NA,6.1,5.9,25.8,NA,NA,4.36,NA,NA
2,215,NA,102.6,128.4,NA,NA,2,NA,7.7,6.9,18.4,NA,NA,3.78,NA,NA
2,215,NA,64.2,132.8,NA,NA,4,NA,7.2,7.7,17.8,NA,NA,4.68,NA,NA
2,215,NA,34.8,57,NA,NA,4,NA,6.4,7,17.4,NA,NA,3.45,NA,NA
2,215,NA,51.4,58,NA,NA,4,NA,5.9,6.8,19,NA,NA,3.26,NA,NA
2,215,NA,73.6,123,NA,NA,2,NA,7.6,6.1,20.6,NA,NA,4.54,NA,NA
2,215,NA,91.4,114,NA,NA,2,NA,6.5,6.6,20.8,NA,NA,5.74,NA,NA
4,215,NA,147.5,2.6,NA,NA,2,NA,9.9,4.8,34.5,NA,NA,1.02,NA,NA
2,215,NA,165.4,4.4,NA,NA,1,NA,6.1,4.7,42.2,NA,NA,1.2,NA,NA
3,215,NA,78.7,44.2,NA,NA,2,NA,4.1,5,15.3,NA,NA,2.66,NA,NA
3,215,NA,123.4,3.2,NA,NA,2,NA,7.1,4.7,28.6,NA,NA,1.18,NA,NA
2,215,NA,121,5.4,NA,NA,2,NA,9.5,5.2,24,NA,NA,1.54,NA,NA
2,215,NA,159,10.2,NA,NA,2,NA,12.5,4.5,30.8,NA,NA,1.76,NA,NA
2,215,NA,96.2,199.4,NA,NA,4,NA,9,7.8,21.4,NA,NA,6.22,NA,NA
2,215,NA,91.4,64.6,NA,NA,2,NA,15,6.1,19,NA,NA,3.62,NA,NA
